timestamp,ticker,open,high,low,close,volume,return_5m,return_30m,return_1h,volatility_1h,rsi_14,macd,macd_signal,macd_hist,ema_12,ema_26,rel_volume,sentiment_score,reputable_mentions,politician_trades,insider_activity_score,earnings_sentiment,google_trend_score,target_5m_return,target_up_bin
2025-07-30 10:50:00+00:00,META,708.02,708.02,707.7,707.7,789.0,-0.0007060152499294148,0.0017552303032017935,,0.0012851228059562664,,0.3707442266720591,0.18551512979317641,0.18522909687888267,707.3754432266733,707.0046990000012,,0.0,0,0.0,0.0,0.0,,0.000990099009900991,0
2025-07-30 11:00:00+00:00,META,707.5,707.5,707.0,707.0,5584.0,-0.0009891196834818095,-0.0007067137809186885,,0.0012673792919988516,,0.3133318043350073,0.21107846470154262,0.10225333963346467,707.317682730262,707.004350925927,,0.0,0,0.0,0.0,0.0,,-0.00018384172641516816,0
2025-07-30 11:05:00+00:00,META,707.0,707.13,707.0,707.13,1090.0,0.00018387553041021576,-0.0007065839492390591,0.0007783973506183539,0.0012089734922347394,,0.27515019932059204,0.22389281162535252,0.05125738769523952,707.2888084640679,707.0136582647473,,0.0,0,0.0,0.0,0.0,,-0.00018380793484717994,0
2025-07-30 11:10:00+00:00,META,707.49,707.59,707.26,707.26,2305.0,0.00018384172641527918,-0.0012991047473805972,0.0032056737588652684,0.0009679518212061331,,0.2524705919807957,0.22960836769644116,0.022862224284354526,707.2843763926728,707.031905800692,,0.0,0,0.0,0.0,0.0,,0.0003677510608204315,0
2025-07-30 11:15:00+00:00,META,707.0,707.0,707.0,707.0,1012.0,-0.00036761586969424886,-0.0019762845849802257,0.0004669789293447746,0.000717850899057566,,0.21108377036728143,0.22590344823060923,-0.014819677863327801,707.2406261784154,707.0295424080481,,0.0,0,0.0,0.0,0.0,,-0.0007067137809186885,0
2025-07-30 11:25:00+00:00,META,707.23,707.5,707.23,707.5,1718.0,0.0007072135785006761,-0.0009884213499011807,0.0020252949424277578,0.0006825091680600394,,0.21613872471152717,0.22395050352679283,-0.007811778815265652,707.2805298432745,707.064391118563,,0.0,0,0.0,0.0,0.0,,-0.00035323207347226493,0
2025-07-30 11:30:00+00:00,META,707.75,707.75,707.75,707.75,1156.0,0.0003533568904594553,7.06514059629626e-05,0.001826005718653434,0.0006747165889932092,,0.23757905959985237,0.22667621474140476,0.010902844858447613,707.3527560212323,707.1151769616324,,0.0,0,0.0,0.0,0.0,,0.0007069635913750094,0
2025-07-30 11:40:00+00:00,META,707.5,707.5,707.25,707.25,1793.0,-0.0007064641469445299,0.0003536067892504491,-0.00035335689045934426,0.0005726691144194791,,0.21178354921789833,0.22369768163670348,-0.011914132418805151,707.3369474025812,707.1251638533633,,0.0,0,0.0,0.0,0.0,,0.000622515244549593,0
2025-07-30 11:45:00+00:00,META,706.85,706.85,706.81,706.81,2491.0,-0.0006221279604101682,-0.0004525334804067471,-0.001158797676752088,0.0005923286031976488,,0.15406018867111015,0.20977018304358483,-0.055709994372474675,707.2558785714149,707.1018183827438,,0.0,0,0.0,0.0,0.0,,-0.0002687411598303324,0
2025-07-30 11:50:00+00:00,META,707.0,707.0,707.0,707.0,1261.0,0.0002688134010555565,-0.00036761586969424886,-0.001666243045553295,0.0005400265309165506,,0.12223635703287528,0.1922634178414429,-0.07002706080856763,707.2165126373511,707.0942762803182,,0.0,0,0.0,0.0,0.0,,0.0014164305949009304,0
2025-07-30 11:55:00+00:00,META,706.6,706.6,706.0,706.0,5877.0,-0.0014144271570014633,-0.0014144271570014633,-0.0033879164313946886,0.000631379960589722,,0.01613806891703007,0.15703834805656036,-0.1409002791395303,707.0293568469895,707.0132187780724,,0.0,0,0.0,0.0,0.0,,0.0001416631250885647,0
2025-07-30 12:00:00+00:00,META,707.2,708.35,705.5,705.9,58020.0,-0.00014164305949015965,-0.002261484098940003,-0.003247670149675308,0.0006326899189988122,,-0.0751484880844373,0.11060098082836084,-0.18574946891279814,706.8556096397604,706.9307581278448,,0.0,0,0.0,0.0,0.0,,0.0003542832849146027,0
2025-07-30 12:05:00+00:00,META,706.0,706.0,705.6,705.65,4911.0,-0.00035415781272130076,-0.0029671494171671364,-0.0028967076444822437,0.00061868797123157,,-0.16575592176855025,0.05532960030897862,-0.22108552207752888,706.6701312336434,706.8358871554119,,0.0,0,0.0,0.0,0.0,,1.41715322261593e-05,0
2025-07-30 12:10:00+00:00,META,705.85,705.85,705.5,705.64,3902.0,-1.4171331396584108e-05,-0.0022764227642276813,-0.0019236209335219412,0.0005739915663598996,,-0.23565341628716396,-0.002867003010249898,-0.23278641327691407,706.5116495053906,706.7473029216777,,0.0,0,0.0,0.0,0.0,,-8.502196400750339e-05,0
2025-07-30 12:15:00+00:00,META,706.0,706.0,705.7,705.7,2505.0,8.502919335651171e-05,-0.001570436185113211,-0.002022258990567405,0.0005692935372216287,,-0.28294457676429374,-0.05888251776105867,-0.22406205900323506,706.3867803507151,706.6697249274794,,0.0,0,0.0,0.0,0.0,,-0.0003541327289467988,0
2025-07-30 12:20:00+00:00,META,705.5,705.9899,705.5,705.95,4477.0,0.00035425818336398684,-0.0014851485148513754,-0.0018522184203828562,0.0005808902054584193,,-0.2968285962062964,-0.10647173345010623,-0.19035686275619018,706.319583373682,706.6164119698883,,0.0,0,0.0,0.0,0.0,,-8.498463194561712e-05,0
2025-07-30 12:25:00+00:00,META,705.7501,706.39,705.7501,706.01,8585.0,8.499185494725836e-05,1.4164305949027067e-05,-0.0014002828854313698,0.0005804762055424807,,-0.29953740236510384,-0.14508486723310576,-0.15445253513199808,706.2719551623463,706.5714925647114,,0.0,0,0.0,0.0,0.0,,1.4164305949027067e-05,0
2025-07-30 12:30:00+00:00,META,705.63,706.8,705.63,706.0,5476.0,-1.4164105324288023e-05,0.0001416631250885647,-0.0021201413427561766,0.0005217908205011397,,-0.2990438755394962,-0.17587666889438386,-0.12316720664511233,706.2301159066008,706.5291597821403,,0.0,0,0.0,0.0,0.0,,0.0,0
2025-07-30 12:35:00+00:00,META,705.89,706.0,705.4,706.0,2148.0,0.0,0.0004959965988804438,-0.0024726245143058545,0.0004986127784958639,,-0.29524930180957654,-0.1997511954774224,-0.09549810633215414,706.1947134594315,706.489962761241,,0.0,0,0.0,0.0,0.0,,-0.0001416229995752083,0
2025-07-30 12:40:00+00:00,META,706.0,706.1,706.0,706.1,791.0,0.00014164305949004863,0.000651890482399109,-0.001626016260162566,0.00048105038283667985,,-0.28093447279820793,-0.21598785094157952,-0.06494662185662842,706.1801421579805,706.4610766307787,,0.0,0,0.0,0.0,0.0,,0.0004959263195183361,0
2025-07-30 12:45:00+00:00,META,705.7564,706.05,705.65,705.75,8579.0,-0.000495680498513007,7.085163667275296e-05,-0.0014996958164145147,0.00047069523555221486,,-0.2944378463898829,-0.23167785003124022,-0.06275999635864268,706.1139664413681,706.408404287758,,0.0,0,0.0,0.0,0.0,,0.0005621294854281089,0
2025-07-30 12:50:00+00:00,META,706.1,706.3,705.1,705.3535,10182.0,-0.0005618136733970269,-0.0008449606912670493,-0.0023288543140027596,0.00046859404850470434,,-0.3332916251710003,-0.25200060505919225,-0.08129102011180805,705.9969716042345,706.3302632294055,,0.0,0,0.0,0.0,0.0,,-0.00017038197171626024,0
2025-07-30 12:55:00+00:00,META,705.34,705.5,704.96,705.4737,11258.0,0.00017041100667958275,-0.0007596209685415412,-0.0007454674220963575,0.0002779783898634761,,-0.350345820795269,-0.2716696482064076,-0.07867617258886139,705.9164682805061,706.2668141013014,,0.0,0,0.0,0.0,0.0,,0.0006435278431817792,0
2025-07-30 13:00:00+00:00,META,705.4,705.4,705.02,705.02,2708.0,-0.000643113981428356,-0.0013881019830028762,-0.0012466355007791918,0.0003247765347789424,,-0.3959074176997319,-0.2965172021050725,-0.09939021559465944,705.7785500835053,706.174457501205,,0.0,0,0.0,0.0,0.0,,-0.0006803685329553888,0
2025-07-30 13:05:00+00:00,META,704.76,705.5,704.25,705.5,10589.0,0.0006808317494539917,-0.0007082152974504652,-0.00021256997094876162,0.00038425610155682423,,-0.38880146179644726,-0.31497405404334744,-0.07382740775309982,705.7356962245044,706.1244976863009,,0.0,0,0.0,0.0,0.0,,0.0007092198581559739,0
2025-07-30 13:10:00+00:00,META,705.37,705.5,705.0,705.0,3103.0,-0.0007087172218285254,-0.0015578529953265141,-0.000906978062468089,0.00043291244713372537,,-0.41868937142430696,-0.33571711751953937,-0.08297225390476759,705.6225121899653,706.0412015613896,,0.0,0,0.0,0.0,0.0,,-0.0014164305949008194,0
2025-07-30 13:15:00+00:00,META,705.4,706.14,705.21,706.0,6741.0,0.0014184397163119478,0.00035423308537008147,0.0004251098200367398,0.0006119668817775089,,-0.3575623562162491,-0.34008616525888136,-0.017476190957367743,705.680587237663,706.0381495938792,,0.0,0,0.0,0.0,0.0,,0.000283366392745954,0
2025-07-30 13:20:00+00:00,META,705.89,706.0,705.4,705.8,5106.0,-0.0002832861189802083,0.0006330159274745562,-0.00021247963736825692,0.0006094557504094504,,-0.3215504513528913,-0.33637902247768336,0.014828571124792078,705.6989584318686,706.0205088832215,,0.0,0,0.0,0.0,0.0,,-0.003107344632768405,0
2025-07-30 13:25:00+00:00,META,707.0,709.67,705.8,708.0,34634.0,0.0031170303202041616,0.0035809981293419835,0.0028186569595332056,0.001092732270234341,,-0.11417302786901473,-0.29193782355594966,0.17776479568693493,706.0529648269658,706.1671378548348,,0.0,0,0.0,0.0,0.0,,0.01053352744711833,1
2025-07-30 13:30:00+00:00,META,708.09,708.5,699.6,700.62,726876.0,-0.010423728813559352,-0.006240957703327554,-0.00762039660056657,0.0032704453542612842,,-0.53911467012108,-0.34137319286897577,-0.19774147725210428,705.2171240843556,705.7562387544767,,0.0,0,0.0,0.0,0.0,,-0.0007131446827932653,0
2025-07-30 13:35:00+00:00,META,700.61,703.85,700.215,701.12,311037.0,0.0007136536210785582,-0.006208362863217576,-0.006912181303116105,0.003289422894459082,,-0.8260163594054575,-0.43830182617627217,-0.3877145332291853,704.586797302147,705.4128136615525,,0.0,0,0.0,0.0,0.0,,-0.0015948963317384823,0
2025-07-30 13:40:00+00:00,META,700.81,702.4999,700.38,702.24,236471.0,0.0015974440894568342,-0.003914893617021242,-0.005466647783600065,0.0033445536128128154,,-0.9520388640081592,-0.5410492337426496,-0.4109896302655096,704.2257515633552,705.1777904273633,,0.0,0,0.0,0.0,0.0,,0.000555674289377972,0
2025-07-30 13:45:00+00:00,META,702.4265,703.7,701.62,701.85,228435.0,-0.0005553656869445867,-0.005878186968838461,-0.005526036131774714,0.0033446695935861496,,-1.0710361099048669,-0.647046608975093,-0.42398950092977383,703.860251322839,704.9312874327438,,0.0,0,0.0,0.0,0.0,,0.002327696677087765,1
2025-07-30 13:50:00+00:00,META,701.74,701.98,700.04,700.2201,193141.0,-0.0023222910878393233,-0.007905780674411944,-0.007277769232023501,0.0033880365798565977,,-1.282082543471688,-0.774053795874412,-0.508028747597276,703.3002280424022,704.5823105858739,,0.0,0,0.0,0.0,0.0,,-0.0022512111712738037,0
2025-07-30 13:55:00+00:00,META,700.4,701.9999,700.04,701.8,175294.0,0.0022562905577832026,-0.008757062146892758,-0.005207423040717307,0.003483499415912163,,-1.3067897772523338,-0.8806009921499964,-0.4261887851023374,703.0694237281864,704.3762135054387,,0.0,0,0.0,0.0,0.0,,0.001084103617482679,0
2025-07-30 14:00:00+00:00,META,701.865,702.0,700.845,701.04,125767.0,-0.001082929609575345,0.0005994690417059356,-0.00564522992255545,0.0034882628721058634,,-1.3718818860292004,-0.9788571709258372,-0.3930247151033631,702.7572046930808,704.12908657911,,0.0,0,0.0,0.0,0.0,,0.00025682732642740014,0
2025-07-30 14:05:00+00:00,META,701.2,701.96,700.47,700.86,239096.0,-0.0002567613830879445,-0.00037083523505243576,-0.006576895818568351,0.0034706949697123784,,-1.4216049697030257,-1.0674067306812751,-0.3541982390217506,702.4653270479914,703.8869320176944,,0.0,0,0.0,0.0,0.0,,-0.002024259214537305,0
2025-07-30 14:10:00+00:00,META,700.865,702.5,700.48,702.2816,180147.0,0.0020283651513854917,5.923900660742554e-05,-0.003855886524822605,0.003547977680157454,,-1.3309571866017222,-1.1201168218653645,-0.2108403647363577,702.4370613483005,703.7680185349022,,0.0,0,0.0,0.0,0.0,,5.923900660742554e-05,0
2025-07-30 14:15:00+00:00,META,702.24,702.7516,701.65,702.24,157768.0,-5.9235497555376604e-05,0.000555674289377972,-0.005325779036827183,0.0035077188622123882,,-1.248087758968495,-1.1457110092859906,-0.10237674968250454,702.4067442177928,703.6548319767613,,0.0,0,0.0,0.0,0.0,,-0.00030606942793498515,0
2025-07-30 14:20:00+00:00,META,702.205,702.98,701.0835,702.455,190638.0,0.0003061631351104488,0.0031917107206720363,-0.004739302918673749,0.0035142224196107285,,-1.1517873497519986,-1.1469262773791922,-0.004861072372806419,702.4141681842863,703.5659555340383,,0.0,0,0.0,0.0,0.0,,-0.0003486551871353383,0
2025-07-30 14:25:00+00:00,META,702.455,703.75,702.35,702.7,177428.0,0.0003487767899723604,0.0012824166429183936,-0.0074858757062146175,0.003350096995417885,,-1.0436683698844718,-1.126274695880248,0.08260632599577633,702.4581423097807,703.5018106796651,,0.0,0,0.0,0.0,0.0,,-0.0004409610105118311,0
2025-07-30 14:30:00+00:00,META,702.67,704.0,702.54,703.01,164563.0,0.0004411555429058023,0.0028101106926852193,0.0034112643087551575,0.0013020220696107004,,-0.9223367660578106,-1.0854871099157606,0.16315034385795002,702.5430434928913,703.4653802589492,,0.0,0,0.0,0.0,0.0,,0.0019954105557218327,0
2025-07-30 14:35:00+00:00,META,702.86,703.1899,701.56,701.61,161957.0,-0.0019914368216668032,0.0010701138601147964,0.0006988817891373511,0.0014470776035725842,,-0.9284463440733361,-1.0540789567472757,0.12563261267393955,702.3994983401388,703.3279446842122,,0.0,0,0.0,0.0,0.0,,-0.00030634417411756765,0
2025-07-30 14:40:00+00:00,META,701.5788,702.35,701.5,701.825,129334.0,0.00030643804962871,-0.0006501665428796377,-0.0005909660514923365,0.0013681560754898,,-0.9055014682270439,-1.0243634590432293,0.11886199081618543,702.3111139801175,703.2166154483446,,0.0,0,0.0,0.0,0.0,,-0.00079017056294306,0
2025-07-30 14:45:00+00:00,META,701.825,703.1099,701.7436,702.38,126068.0,0.000790795426210078,0.0001993620414673103,0.000755147111206167,0.0013779626171440264,,-0.8329321043221398,-0.9860771880990115,0.15314508377687164,702.3217118293302,703.1546439336523,,0.0,0,0.0,0.0,0.0,,-0.0014784908020811782,0
2025-07-30 14:50:00+00:00,META,702.6179,703.75,702.35,703.42,98125.0,0.0014806799738034115,0.0013737534788704764,0.004569848823248623,0.0012058819529618145,,-0.683620698364507,-0.9255858901521107,0.24196519178760367,702.4906792402024,703.174299938567,,0.0,0,0.0,0.0,0.0,,0.0028799543769604252,1
2025-07-30 14:55:00+00:00,META,703.43,704.2,701.34,701.4,148894.0,-0.002871684057888624,-0.0018500071154120556,-0.0005699629524080763,0.0013772303652339792,,-0.7199878794705228,-0.8844662880157932,0.1644784085452704,702.3228824340174,703.0428703134879,,0.0,0,0.0,0.0,0.0,,-0.0004238294170678669,0
2025-07-30 15:00:00+00:00,META,701.4876,702.22,701.02,701.6974,159431.0,0.00042400912460793805,-0.0018671142657998852,0.0009377496291225196,0.0013424120873011668,,-0.7165514785766618,-0.850883326127967,0.13433184755130523,702.2266543672455,702.9432058458221,,0.0,0,0.0,0.0,0.0,,0.0004026147145415049,0
2025-07-30 15:05:00+00:00,META,701.72,702.29,701.2,701.415,135443.0,-0.0004024526811700069,-0.0002779321845470806,0.0007918842564849093,0.0013463771808787121,,-0.728220948206058,-0.8263508505435853,0.09812990233752727,702.1017844645922,702.8300054127983,,0.0,0,0.0,0.0,0.0,,0.0027663407102418436,1
2025-07-30 15:10:00+00:00,META,701.4,701.598,699.0,699.48,311244.0,-0.0027587091807274033,-0.003341288782816254,-0.0039892829315192335,0.0014195427211192175,,-0.8834238552010447,-0.8377654514750772,-0.04565840372596752,701.6984330085011,702.5818568637021,,0.0,0,0.0,0.0,0.0,,-0.0007928175019820127,0
2025-07-30 15:15:00+00:00,META,699.54,701.18,699.23,700.035,209743.0,0.0007934465603018914,-0.0033386485947778377,-0.003139952153110137,0.0014553340979028282,,-0.950680561761601,-0.860348473532382,-0.09033208822921901,701.4425202379625,702.3932007997241,,0.0,0,0.0,0.0,0.0,,-0.001960337035400106,0
2025-07-30 15:20:00+00:00,META,700.035,701.83,699.8695,701.41,148441.0,0.001964187504910564,-0.002857467800176261,-0.0014876397776371064,0.0015868463615466312,,-0.8828539864257436,-0.8648495761110544,-0.018004410314689245,701.4375171244299,702.3203711108556,,0.0,0,0.0,0.0,0.0,,0.00237213256561164,1
2025-07-30 15:25:00+00:00,META,701.2501,701.55,699.7,699.7501,154621.0,-0.0023665188691349703,-0.0023522954091816928,-0.004197950761349212,0.0017028276494003274,,-0.9520661682973923,-0.882292894548322,-0.06977327374907027,701.1779144899023,702.1299806581997,,0.0,0,0.0,0.0,0.0,,0.0005220300692752033,0
2025-07-30 15:30:00+00:00,META,700.0858,700.39,698.96,699.385,168090.0,-0.0005217576960688808,-0.0032954376060108093,-0.0051563989132444865,0.0016847913097163345,,-1.0245672661365006,-0.9107477688659579,-0.11381949727054275,700.9020814914558,701.9266487575923,,0.0,0,0.0,0.0,0.0,,-0.0020598474434405656,0
2025-07-30 15:35:00+00:00,META,699.39,700.8286,699.3,700.8286,128001.0,0.002064099172844891,-0.0008360243222627073,-0.0011137241487435556,0.0017485277199067726,,-0.954535165969105,-0.9195052482865873,-0.03502991768251773,700.8907766466164,701.8453118125855,,0.0,0,0.0,0.0,0.0,,0.0002119369452622255,0
2025-07-30 15:40:00+00:00,META,700.7661,701.4095,700.51,700.6801,95587.0,-0.00021189203751104113,0.001715703093726706,-0.0016313183485912042,0.0017442017670188782,,-0.9006349716387376,-0.9157311929570173,0.015096221318279701,700.8583648548292,701.758999826468,,0.0,0,0.0,0.0,0.0,,-0.0007984427585420173,0
2025-07-30 15:45:00+00:00,META,700.98,701.44,700.22,701.24,135226.0,0.0007990807788031962,0.001721342504303447,-0.0016230530482075345,0.0017446030038148434,,-0.8034774407915393,-0.8932804425239218,0.08980300173238254,700.9170779540863,701.7205553948778,,0.0,0,0.0,0.0,0.0,,-0.0001425841959677987,0
2025-07-30 15:50:00+00:00,META,701.23,701.64,700.63,701.34,101586.0,0.0001426045291199607,-9.979897634759816e-05,-0.0029569816041624675,0.0016733271113002876,,-0.7102232221415079,-0.856668998447439,0.14644577630593114,700.9821428842268,701.6923661063684,,0.0,0,0.0,0.0,0.0,,0.00027098338443987124,0
2025-07-30 15:55:00+00:00,META,701.35,701.625,700.91,701.15,122044.0,-0.0002709099723386954,0.002000571346828073,-0.00035642999714857737,0.0014566529159139015,,-0.6442237833457511,-0.8141799554271014,0.16995617208135028,701.0079670558843,701.65219083923,,0.0,0,0.0,0.0,0.0,,-0.00031367181373598285,0
2025-07-30 16:00:00+00:00,META,701.13,702.0,701.1,701.37,155506.0,0.000313770234614541,0.0028382078540432065,-0.000466582888863476,0.001453883042075516,,-0.5676233821999404,-0.7648686407816693,0.19724525858172892,701.063664431902,701.6312878141019,,0.0,0,0.0,0.0,0.0,,0.0015462227497518022,0
2025-07-30 16:05:00+00:00,META,701.375,701.375,700.07,700.2872,104145.0,-0.0015438356359696037,-0.0007725141354106846,-0.0016078926170669527,0.0015159115946042764,,-0.5875173883425759,-0.7293983902938507,0.14188100195127473,700.9442083654556,701.5317257537981,,0.0,0,0.0,0.0,0.0,,-0.000132499500271277,0
2025-07-30 16:10:00+00:00,META,700.28,700.5899,700.0,700.38,132328.0,0.00013251705871542008,-0.0004282981634557981,0.001286670097786935,0.0012705628146309133,,-0.5890056565358464,-0.7013198435422499,0.1123141870064035,700.8574070784624,701.4464127349983,,0.0,0,0.0,0.0,0.0,,-0.0012263989504306405,0
2025-07-30 16:15:00+00:00,META,700.385,701.32,700.231,701.24,108080.0,0.0012279048516519175,0.0,0.001721342504303447,0.001297772091356765,,-0.5148553748464337,-0.6640269498030866,0.1491715749566529,700.9162675279298,701.4311229027762,,0.0,0,0.0,0.0,0.0,,0.00035663846845168656,0
2025-07-30 16:20:00+00:00,META,701.23,701.4,700.8467,700.99,156660.0,-0.00035651132279956865,-0.0004990446858870179,-0.000598793858085811,0.001168349469192871,,-0.47083614702887644,-0.6253887892482446,0.15455264221936815,700.9276109851713,701.3984471322002,,0.0,0,0.0,0.0,0.0,,0.0003995946968073927,0
2025-07-30 16:25:00+00:00,META,700.91,700.9399,700.21,700.71,112442.0,-0.00039943508466588895,-0.000627540469229082,0.0013717754381172842,0.0009266771286059303,,-0.4533186762655532,-0.5909747666517063,0.13765609038615312,700.894132372068,701.3474510483336,,0.0,0,0.0,0.0,0.0,,-0.0013979089653293197,0
2025-07-30 16:30:00+00:00,META,700.8,701.85,700.59,701.6909,89298.0,0.0013998658503517891,0.0004575331137630645,0.0032970395418834286,0.0009716496592531973,,-0.35617970428552326,-0.5440157541784697,0.18783604989294644,701.0167120071345,701.37289171142,,0.0,0,0.0,0.0,0.0,,0.00017232777912390418,0
2025-07-30 16:35:00+00:00,META,701.735,702.01,701.23,701.57,78793.0,-0.00017229808737717622,0.0018318198590521195,0.0010578906169069757,0.0007958141699608276,,-0.28565908858274724,-0.49234442105932524,0.206685332476578,701.1018332368061,701.3874923253888,,0.0,0,0.0,0.0,0.0,,0.0015918224582593954,0
2025-07-30 16:40:00+00:00,META,701.57,701.65,700.42,700.455,99417.0,-0.0015892925866271002,0.00010708472543474734,-0.0003212593022122734,0.0009309286948161141,,-0.31609838866086193,-0.45709521457963265,0.14099682591877072,701.0023204311436,701.3184188198045,1.4533268037394107,0.0,0,0.0,0.0,0.0,,-0.0004922945205477758,0
2025-07-30 16:45:00+00:00,META,700.455,700.87,700.2,700.8,71985.0,0.0004925369938111324,-0.0006274599281274051,-0.0006274599281274051,0.0009101932975400521,,-0.3088232147773624,-0.4274408146191786,0.11861759984181619,700.9711942109676,701.280017425745,1.0,0.0,0,0.0,0.0,0.0,,-0.0011544875358106,0
2025-07-30 16:50:00+00:00,META,700.905,701.8,700.905,701.61,81128.0,0.0011558219178082751,0.0008844634017604047,0.00038497732911291216,0.0009745967686448741,,-0.23498855472848845,-0.3889503626410406,0.15396180791255215,701.069472024665,701.3044605793934,1.0761251641486158,0.0,0,0.0,0.0,0.0,,4.9887752556765363e-05,0
2025-07-30 16:55:00+00:00,META,701.55,702.0,701.47,701.575,73784.0,-4.988526389304582e-05,0.0012344621883517704,0.0006061470441418582,0.0009704207737170793,,-0.1772549771434342,-0.3466112855415194,0.1693563083980852,701.147245559332,701.3245005364754,1.0,0.0,0,0.0,0.0,0.0,,-7.838889443145813e-05,0
2025-07-30 17:00:00+00:00,META,701.575,701.81,701.36,701.63,54409.0,7.839503973205986e-05,-8.679035170622296e-05,0.0003707030525970101,0.0009669978737312929,,-0.12561465308522202,-0.3024119590502599,0.1767973059650379,701.2215154732809,701.3471301263661,0.746509888933861,0.0,0,0.0,0.0,0.0,,0.0003207847106878603,0
2025-07-30 17:05:00+00:00,META,701.7795,701.7795,701.3,701.405,69148.0,-0.00032068184085631835,-0.00023518679533063303,0.0015962022438793522,0.0008422944756797677,,-0.10167292166545394,-0.26226415157329874,0.1605912299078448,701.2497438620069,701.3514167836723,0.9605890115996388,0.0,0,0.0,0.0,0.0,,0.0001782454939538436,0
2025-07-30 17:10:00+00:00,META,701.4,701.54,700.93,701.28,86004.0,-0.0001782137281599594,0.00117780585476579,0.0012850167052171901,0.0008470815978471456,,-0.09172799908117213,-0.22815692107487343,0.1364289219937013,701.2543986524673,701.3461266515485,1.1800039788981196,0.0,0,0.0,0.0,0.0,,0.0005278851778403038,0
2025-07-30 17:15:00+00:00,META,701.28,701.3459,700.7,700.91,94721.0,-0.000527606662103608,0.00015696347031957103,-0.0004705949460955816,0.0007853042222812753,,-0.11240672926055595,-0.20500688271200995,0.092600153451454,701.2014142443954,701.313820973656,1.2837607069283314,0.0,0,0.0,0.0,0.0,,0.00038536195478422464,0
2025-07-30 17:20:00+00:00,META,700.8944,701.04,700.4801,700.64,129598.0,-0.00038521350815368116,-0.0013825344564644126,-0.0004992938558324722,0.0007864023354054795,,-0.14886548675997346,-0.19377860352160264,0.04491311676162918,701.1150428221807,701.2639083089407,1.698788152867077,0.0,0,0.0,0.0,0.0,,0.000849945360655413,0
2025-07-30 17:25:00+00:00,META,700.64,700.78,699.9,700.045,131576.0,-0.0008492235670244375,-0.0021808074689093626,-0.0009490374049180295,0.0008152135842921662,,-0.22319795503722162,-0.19966247382472646,-0.023535481212495157,700.9504208495375,701.1736188045747,1.6698945337783813,0.0,0,0.0,0.0,0.0,,-0.0005781997287459539,0
